ID,Timestamp,X,Y,Button,Duration
2,1676925152.344601,901,488,-1,-1
2,1676925152.3525913,904,487,-1,-1
2,1676925152.3605819,915,482,-1,-1
2,1676925152.368573,924,480,-1,-1
2,1676925152.3765633,946,472,-1,-1
2,1676925152.384554,958,471,-1,-1
2,1676925152.3925445,968,471,-1,-1
2,1676925152.400535,970,471,-1,-1
2,1676925152.4085271,974,471,-1,-1
2,1676925152.4165165,977,471,-1,-1
2,1676925152.424507,981,473,-1,-1
2,1676925152.432498,982,473,-1,-1
2,1676925152.4404883,984,476,-1,-1
2,1676925152.448479,987,477,-1,-1
2,1676925152.45647,989,480,-1,-1
2,1676925152.4644608,994,482,-1,-1
2,1676925152.4724517,995,484,-1,-1
2,1676925152.4804416,1002,487,-1,-1
2,1676925152.488433,1012,495,-1,-1
2,1676925152.4964237,1027,500,-1,-1
2,1676925152.5044136,1033,502,-1,-1
2,1676925152.5124044,1044,507,-1,-1
2,1676925152.5203958,1051,509,-1,-1
2,1676925152.5283866,1057,511,-1,-1
2,1676925152.5363762,1058,512,-1,-1
2,1676925152.544367,1062,514,-1,-1
2,1676925152.552358,1066,515,-1,-1
2,1676925152.5603485,1069,517,-1,-1
2,1676925152.5683398,1071,518,-1,-1
2,1676925152.57633,1073,518,-1,-1
2,1676925152.6327696,1073,519,-1,-1
2,1676925152.6407604,1074,520,-1,-1
2,1676925152.6487505,1076,522,-1,-1
2,1676925152.6567416,1077,528,-1,-1
2,1676925152.6647325,1079,532,-1,-1
2,1676925152.672723,1085,544,-1,-1
2,1676925152.6807132,1091,552,-1,-1
2,1676925152.6887043,1096,560,-1,-1
2,1676925152.6966953,1098,562,-1,-1
2,1676925152.7286577,1099,563,-1,-1
2,1676925152.7366488,1101,563,-1,-1
2,1676925152.744639,1103,563,-1,-1
2,1676925152.752629,1114,556,-1,-1
2,1676925152.76062,1152,529,-1,-1
2,1676925152.7686107,1166,519,-1,-1
2,1676925152.7766016,1200,489,-1,-1
2,1676925152.784592,1227,460,-1,-1
2,1676925152.7925825,1238,437,-1,-1
2,1676925152.8005736,1243,427,-1,-1
2,1676925152.8085637,1245,424,-1,-1
2,1676925152.8165548,1249,418,-1,-1
2,1676925152.8245456,1251,413,-1,-1
2,1676925152.8325365,1251,412,-1,-1
2,1676925152.8405266,1252,410,-1,-1
2,1676925152.87249,1253,409,-1,-1
2,1676925152.896461,1253,409,-1,-1
2,1676925152.9124424,1254,409,-1,-1
2,1676925153.0083997,1256,409,-1,-1
2,1676925153.877447,1383,451,-1,-1
2,1676925153.8804433,1416,344,-1,-1
2,1676925153.8884342,1403,337,-1,-1
2,1676925153.896425,1393,334,-1,-1
2,1676925153.9044154,1388,332,-1,-1
2,1676925153.912406,1386,331,-1,-1
2,1676925153.9203963,1385,330,-1,-1
2,1676925153.9284053,1383,329,-1,-1
2,1676925153.936396,1382,329,-1,-1
2,1676925153.9444346,1381,328,-1,-1
2,1676925153.9524252,1379,328,-1,-1
2,1676925153.9684067,1378,328,-1,-1
2,1676925153.9763975,1377,327,-1,-1
2,1676925153.984388,1373,324,-1,-1
2,1676925153.9924011,1372,322,-1,-1
2,1676925154.000385,1366,318,-1,-1
2,1676925154.0084023,1356,313,-1,-1
2,1676925154.0163937,1339,301,-1,-1
2,1676925154.0243993,1330,299,-1,-1
2,1676925154.03239,1308,289,-1,-1
2,1676925154.0403807,1283,282,-1,-1
2,1676925154.0483882,1262,276,-1,-1
2,1676925154.0563953,1255,275,-1,-1
2,1676925154.064386,1237,271,-1,-1
2,1676925154.0728815,1225,269,-1,-1
2,1676925154.0808716,1216,265,-1,-1
2,1676925154.0888627,1211,263,-1,-1
2,1676925154.0968533,1203,261,-1,-1
2,1676925154.104844,1196,258,-1,-1
2,1676925154.1128345,1191,255,-1,-1
2,1676925154.1208253,1190,254,-1,-1
2,1676925154.6167514,1190,254,-1,-1
2,1676925154.6247413,1191,255,-1,-1
2,1676925154.6327322,1191,257,-1,-1
2,1676925154.6407223,1195,260,-1,-1
2,1676925154.648714,1195,261,-1,-1
2,1676925154.6567044,1197,265,-1,-1
2,1676925154.6646953,1198,266,-1,-1
2,1676925154.6726851,1200,269,-1,-1
2,1676925154.6806757,1201,270,-1,-1
2,1676925154.688666,1201,270,-1,-1
2,1676925154.720629,1201,272,-1,-1
2,1676925154.7446015,1201,273,-1,-1
2,1676925154.7605824,1202,273,-1,-1
2,1676925154.7845542,1202,274,-1,-1
2,1676925154.8085263,1203,274,-1,-1
2,1676925154.8964233,1203,275,-1,-1
