ID,Timestamp,X,Y,Button,Duration
14,1677265419.0055308,1160,721,-1,-1
14,1677265419.013522,1164,725,-1,-1
14,1677265419.0215123,1167,730,-1,-1
14,1677265419.0295029,1167,733,-1,-1
14,1677265419.0374932,1169,740,-1,-1
14,1677265419.0454845,1174,749,-1,-1
14,1677265419.053475,1177,757,-1,-1
14,1677265419.0614655,1178,760,-1,-1
14,1677265419.0694559,1182,769,-1,-1
14,1677265419.0774474,1185,777,-1,-1
14,1677265419.0854375,1185,786,-1,-1
14,1677265419.0934284,1185,792,-1,-1
14,1677265419.1019228,1185,806,-1,-1
14,1677265419.1099136,1185,818,-1,-1
14,1677265419.1179042,1182,836,-1,-1
14,1677265419.1338859,1174,859,-1,-1
14,1677265419.1418765,1167,870,-1,-1
14,1677265419.149867,1161,879,-1,-1
14,1677265419.157858,1159,881,-1,-1
14,1677265419.165848,1155,885,-1,-1
14,1677265419.173839,1155,888,-1,-1
14,1677265419.1818297,1153,891,-1,-1
14,1677265419.189821,1152,891,-1,-1
14,1677265419.1978111,1149,895,-1,-1
14,1677265419.2058015,1145,898,-1,-1
14,1677265419.213793,1140,903,-1,-1
14,1677265419.2217827,1137,907,-1,-1
14,1677265419.2297738,1128,913,-1,-1
14,1677265419.2377641,1122,923,-1,-1
14,1677265419.245755,1114,933,-1,-1
14,1677265419.2537453,1106,941,-1,-1
14,1677265419.2617366,1106,943,-1,-1
14,1677265419.2697268,1104,945,-1,-1
14,1677265419.277718,1104,946,-1,-1
14,1677265419.2857082,1104,948,-1,-1
14,1677265419.293699,1104,949,-1,-1
14,1677265419.3016896,1104,950,-1,-1
14,1677265419.3096807,1104,953,-1,-1
14,1677265419.3176706,1103,958,-1,-1
14,1677265419.3256621,1102,965,-1,-1
14,1677265419.333652,1102,968,-1,-1
14,1677265419.341643,1102,976,-1,-1
14,1677265419.3496332,1102,985,-1,-1
14,1677265419.3576248,1102,998,-1,-1
14,1677265419.365615,1102,1001,-1,-1
14,1677265419.3736055,1106,1008,-1,-1
14,1677265419.381596,1112,1015,-1,-1
14,1677265419.3895867,1116,1021,-1,-1
14,1677265419.3975775,1118,1022,-1,-1
14,1677265419.405568,1121,1026,-1,-1
14,1677265419.4854746,1121,1026,-1,-1
14,1677265419.525933,1121,1026,-1,-1
14,1677265419.5339234,1121,1026,-1,-1
14,1677265419.5419145,1121,1024,-1,-1
14,1677265419.5499046,1121,1021,-1,-1
14,1677265419.5578957,1121,1020,-1,-1
14,1677265419.565886,1121,1017,-1,-1
14,1677265419.5738776,1121,1016,-1,-1
14,1677265419.5818677,1120,1013,-1,-1
14,1677265419.5898578,1120,1011,-1,-1
14,1677265419.597849,1120,1010,-1,-1
14,1677265419.6058393,1120,1009,-1,-1
14,1677265419.6138306,1120,1008,-1,-1
14,1677265419.6218207,1120,1006,-1,-1
14,1677265419.6298127,1120,1005,-1,-1
14,1677265419.637802,1120,1004,-1,-1
14,1677265419.645793,1118,1002,-1,-1
14,1677265419.6537833,1117,999,-1,-1
14,1677265419.6617744,1115,998,-1,-1
14,1677265419.6697645,1113,994,-1,-1
14,1677265419.6777556,1110,993,-1,-1
14,1677265419.685746,1110,991,-1,-1
14,1677265419.6937368,1109,991,-1,-1
14,1677265419.7017272,1109,990,-1,-1
14,1677265419.7097185,1108,990,-1,-1
14,1677265419.7177088,1107,989,-1,-1
14,1677265419.7256997,1106,988,-1,-1
14,1677265419.7336895,1106,987,-1,-1
14,1677265419.7416804,1104,987,-1,-1
14,1677265419.7496715,1104,985,-1,-1
14,1677265419.8056056,1104,984,-1,-1
14,1677265419.8135967,1103,983,-1,-1
14,1677265419.8215868,1102,983,-1,-1
14,1677265419.829578,1100,982,-1,-1
14,1677265419.8375685,1099,981,-1,-1
14,1677265419.8455598,1098,980,-1,-1
14,1677265419.8535497,1095,978,-1,-1
14,1677265419.8615408,1095,977,-1,-1
14,1677265419.8695312,1093,976,-1,-1
14,1677265419.9179788,1093,974,-1,-1
14,1677265419.9339602,1092,974,-1,-1
14,1677265419.9898949,1092,973,-1,-1
14,1677265419.9978857,1091,973,-1,-1
14,1677265420.0218573,1090,972,-1,-1
14,1677265420.0298483,1089,971,-1,-1
14,1677265420.1257362,1088,970,-1,-1
14,1677265420.1337268,1087,970,-1,-1
14,1677265420.1417174,1087,969,-1,-1
14,1677265420.1497078,1087,968,-1,-1
14,1677265420.1576993,1086,968,-1,-1
14,1677265420.1656897,1085,967,-1,-1
14,1677265420.2535865,1083,966,-1,-1
14,1677265420.2615778,1083,966,-1,-1
14,1677265420.277559,1083,965,-1,-1
14,1677265420.3739517,1083,965,0,-1
14,1677265420.4778306,1083,965,0,0.10387897491455078
14,1677265420.782474,1083,963,-1,-1
14,1677265420.7979703,1083,962,-1,-1
14,1677265420.8059516,1083,961,-1,-1
14,1677265420.829924,1083,959,-1,-1
14,1677265420.8459053,1083,958,-1,-1
14,1677265420.8538957,1083,958,-1,-1
14,1677265420.8618867,1084,956,-1,-1
14,1677265420.8698766,1084,956,-1,-1
14,1677265420.8778687,1086,954,-1,-1
14,1677265420.8858583,1088,953,-1,-1
14,1677265420.8938491,1091,952,-1,-1
14,1677265420.9018397,1092,952,-1,-1
14,1677265420.9098303,1093,952,-1,-1
14,1677265420.917821,1095,952,-1,-1
14,1677265420.9258132,1098,952,-1,-1
14,1677265420.933802,1102,952,-1,-1
14,1677265420.941793,1105,950,-1,-1
14,1677265420.957775,1106,948,-1,-1
14,1677265420.9657645,1110,947,-1,-1
14,1677265420.9737556,1124,938,-1,-1
14,1677265420.9817467,1140,929,-1,-1
14,1677265420.9897373,1167,914,-1,-1
14,1677265420.997728,1175,911,-1,-1
14,1677265421.005718,1201,902,-1,-1
14,1677265421.0137093,1227,891,-1,-1
14,1677265421.0216994,1253,878,-1,-1
14,1677265421.02969,1261,874,-1,-1
14,1677265421.0376806,1284,862,-1,-1
14,1677265421.0456715,1315,847,-1,-1
14,1677265421.0536623,1366,818,-1,-1
14,1677265421.061653,1387,808,-1,-1
14,1677265421.0696435,1441,773,-1,-1
14,1677265421.077634,1498,732,-1,-1
14,1677265421.0856247,1563,678,-1,-1
14,1677265421.0936158,1583,664,-1,-1
14,1677265421.101606,1614,633,-1,-1
14,1677265421.109597,1639,602,-1,-1
14,1677265421.117587,1661,560,-1,-1
14,1677265421.125578,1668,545,-1,-1
14,1677265421.1335685,1688,495,-1,-1
14,1677265421.1415598,1705,451,-1,-1
14,1677265421.14955,1722,424,-1,-1
14,1677265421.1575408,1726,417,-1,-1
14,1677265421.1655314,1736,402,-1,-1
14,1677265421.173522,1744,390,-1,-1
14,1677265421.1815126,1749,375,-1,-1
14,1677265421.1895034,1751,369,-1,-1
14,1677265421.1980033,1754,355,-1,-1
14,1677265421.205989,1754,341,-1,-1
14,1677265421.21398,1754,328,-1,-1
14,1677265421.22197,1754,321,-1,-1
14,1677265421.2299607,1755,306,-1,-1
14,1677265421.2379515,1761,294,-1,-1
14,1677265421.2459426,1766,282,-1,-1
14,1677265421.2539327,1768,277,-1,-1
14,1677265421.2619236,1775,266,-1,-1
14,1677265421.2699142,1779,255,-1,-1
14,1677265421.2779062,1782,246,-1,-1
14,1677265421.2858956,1783,244,-1,-1
14,1677265421.2938867,1784,242,-1,-1
14,1677265421.3737931,1784,241,-1,-1
14,1677265421.3817852,1784,242,-1,-1
14,1677265421.389774,1784,243,-1,-1
14,1677265421.397765,1784,243,-1,-1
14,1677265421.4057553,1784,249,-1,-1
14,1677265421.4137466,1784,251,-1,-1
14,1677265421.4217367,1783,255,-1,-1
14,1677265421.4297276,1782,258,-1,-1
14,1677265421.437718,1779,262,-1,-1
14,1677265421.4457088,1777,263,-1,-1
14,1677265421.4536994,1774,265,-1,-1
14,1677265421.4616902,1771,270,-1,-1
14,1677265421.4696803,1766,275,-1,-1
14,1677265421.4776714,1760,281,-1,-1
14,1677265421.4856617,1759,282,-1,-1
14,1677265421.493653,1753,287,-1,-1
14,1677265421.5016432,1749,292,-1,-1
14,1677265421.5096338,1743,296,-1,-1
14,1677265421.5176244,1741,297,-1,-1
14,1677265421.525616,1737,301,-1,-1
14,1677265421.5336058,1728,307,-1,-1
14,1677265421.541597,1717,315,-1,-1
14,1677265421.5495872,1711,317,-1,-1
14,1677265421.557578,1697,323,-1,-1
14,1677265421.5655687,1684,330,-1,-1
14,1677265421.5735598,1670,338,-1,-1
14,1677265421.58155,1664,341,-1,-1
14,1677265421.5895407,1653,348,-1,-1
14,1677265421.59804,1640,356,-1,-1
14,1677265421.6060262,1626,367,-1,-1
14,1677265421.614017,1620,371,-1,-1
14,1677265421.6220076,1610,376,-1,-1
14,1677265421.6299984,1597,384,-1,-1
14,1677265421.6379886,1582,392,-1,-1
14,1677265421.6459796,1575,396,-1,-1
14,1677265421.6539702,1552,407,-1,-1
14,1677265421.6619606,1526,420,-1,-1
14,1677265421.6699514,1502,435,-1,-1
14,1677265421.6779425,1495,440,-1,-1
14,1677265421.6859329,1474,454,-1,-1
14,1677265421.6939235,1448,467,-1,-1
14,1677265421.701914,1424,480,-1,-1
14,1677265421.7099051,1414,484,-1,-1
14,1677265421.7178955,1394,492,-1,-1
14,1677265421.7258863,1376,500,-1,-1
14,1677265421.7338767,1364,504,-1,-1
14,1677265421.7418678,1357,508,-1,-1
14,1677265421.7498581,1354,510,-1,-1
14,1677265421.7578487,1350,513,-1,-1
14,1677265421.7658393,1345,517,-1,-1
14,1677265421.7738304,1344,518,-1,-1
14,1677265421.7818213,1342,518,-1,-1
14,1677265421.797802,1342,520,-1,-1
14,1677265421.821774,1342,521,-1,-1
14,1677265421.8297646,1340,522,-1,-1
14,1677265421.8377554,1338,527,-1,-1
14,1677265421.8457463,1333,537,-1,-1
14,1677265421.8537369,1329,545,-1,-1
14,1677265421.8617277,1317,570,-1,-1
14,1677265421.869718,1308,585,-1,-1
14,1677265421.8777092,1301,594,-1,-1
14,1677265421.885699,1300,596,-1,-1
