ID,Timestamp,X,Y,Button,Duration
8,1676940036.1071446,1762,182,-1,-1
8,1676940036.1151261,1760,182,-1,-1
8,1676940036.1231282,1757,182,-1,-1
8,1676940036.1311083,1755,182,-1,-1
8,1676940036.1391118,1754,183,-1,-1
8,1676940036.1470914,1753,183,-1,-1
8,1676940036.2590756,1752,187,-1,-1
8,1676940036.2670949,1747,194,-1,-1
8,1676940036.2750595,1741,200,-1,-1
8,1676940036.2830524,1736,205,-1,-1
8,1676940036.2910528,1731,210,-1,-1
8,1676940036.299083,1726,215,-1,-1
8,1676940036.3070889,1721,218,-1,-1
8,1676940036.315077,1716,223,-1,-1
8,1676940036.3230882,1710,229,-1,-1
8,1676940036.3310537,1703,235,-1,-1
8,1676940036.339056,1695,242,-1,-1
8,1676940036.3470938,1689,247,-1,-1
8,1676940036.3550973,1683,254,-1,-1
8,1676940036.3630767,1676,261,-1,-1
8,1676940036.371125,1670,270,-1,-1
8,1676940036.3791058,1662,277,-1,-1
8,1676940036.3871083,1654,285,-1,-1
8,1676940036.3950877,1645,294,-1,-1
8,1676940036.4031117,1631,303,-1,-1
8,1676940036.4110909,1612,317,-1,-1
8,1676940036.4190948,1596,328,-1,-1
8,1676940036.4270766,1584,337,-1,-1
8,1676940036.4350808,1574,345,-1,-1
8,1676940036.4430592,1569,349,-1,-1
8,1676940036.4510765,1566,352,-1,-1
8,1676940036.459052,1562,357,-1,-1
8,1676940036.4670465,1558,362,-1,-1
8,1676940036.4750364,1551,366,-1,-1
8,1676940036.4830306,1542,370,-1,-1
8,1676940036.4910092,1534,377,-1,-1
8,1676940036.4990022,1524,383,-1,-1
8,1676940036.5069947,1512,393,-1,-1
8,1676940036.515001,1499,401,-1,-1
8,1676940036.523047,1487,409,-1,-1
8,1676940036.5310118,1474,417,-1,-1
8,1676940036.539016,1460,428,-1,-1
8,1676940036.5469954,1448,437,-1,-1
8,1676940036.5550153,1437,446,-1,-1
8,1676940036.562979,1427,455,-1,-1
8,1676940036.571043,1418,462,-1,-1
8,1676940036.5790076,1411,467,-1,-1
8,1676940036.5870512,1404,472,-1,-1
8,1676940036.5950303,1400,476,-1,-1
8,1676940036.603035,1395,480,-1,-1
8,1676940036.6110134,1391,483,-1,-1
8,1676940036.6190798,1388,485,-1,-1
8,1676940036.627056,1384,488,-1,-1
8,1676940036.6350496,1381,489,-1,-1
8,1676940036.6430726,1379,491,-1,-1
8,1676940036.651134,1377,492,-1,-1
8,1676940036.6591182,1373,494,-1,-1
8,1676940036.6671174,1370,497,-1,-1
8,1676940036.675096,1364,500,-1,-1
8,1676940036.6830752,1358,506,-1,-1
8,1676940036.6910672,1349,513,-1,-1
8,1676940036.6990578,1340,521,-1,-1
8,1676940036.7070649,1332,529,-1,-1
8,1676940036.7150414,1322,538,-1,-1
8,1676940036.7230456,1313,545,-1,-1
8,1676940036.7310352,1304,552,-1,-1
8,1676940036.7390301,1295,558,-1,-1
8,1676940036.747226,1289,562,-1,-1
8,1676940036.7552557,1286,565,-1,-1
8,1676940036.7632356,1283,567,-1,-1
8,1676940036.7712543,1282,567,-1,-1
8,1676940036.7872226,1282,567,-1,-1
8,1676940036.8751307,1282,567,-1,-1
8,1676940036.8831248,1286,564,-1,-1
8,1676940036.8911042,1289,560,-1,-1
8,1676940036.8990963,1294,556,-1,-1
8,1676940036.9070978,1302,551,-1,-1
8,1676940036.9150896,1309,547,-1,-1
8,1676940036.9230843,1318,540,-1,-1
8,1676940036.931074,1325,536,-1,-1
8,1676940036.9390674,1332,532,-1,-1
8,1676940036.9470572,1339,529,-1,-1
8,1676940036.955051,1345,525,-1,-1
8,1676940036.9630408,1351,522,-1,-1
8,1676940036.9710345,1358,519,-1,-1
8,1676940036.9790142,1363,516,-1,-1
8,1676940036.9870186,1366,514,-1,-1
8,1676940036.9950078,1370,513,-1,-1
8,1676940037.0030022,1371,512,-1,-1
8,1676940037.0109818,1371,512,-1,-1
8,1676940037.0189793,1372,512,-1,-1
8,1676940037.0269747,1372,511,-1,-1
8,1676940037.1388636,1372,510,-1,-1
8,1676940037.1468427,1364,506,-1,-1
8,1676940037.154844,1354,502,-1,-1
8,1676940037.1628366,1342,497,-1,-1
8,1676940037.1708302,1329,494,-1,-1
8,1676940037.178826,1313,489,-1,-1
8,1676940037.1868753,1297,486,-1,-1
8,1676940037.1948397,1284,481,-1,-1
8,1676940037.202858,1271,478,-1,-1
8,1676940037.2108243,1259,474,-1,-1
8,1676940037.2188416,1247,470,-1,-1
8,1676940037.2268069,1234,467,-1,-1
8,1676940037.2348251,1219,463,-1,-1
8,1676940037.2428112,1204,462,-1,-1
8,1676940037.2508156,1190,461,-1,-1
8,1676940037.2587943,1173,460,-1,-1
8,1676940037.2667882,1160,460,-1,-1
8,1676940037.2747917,1147,460,-1,-1
8,1676940037.2827976,1132,461,-1,-1
8,1676940037.2907746,1116,465,-1,-1
8,1676940037.2987537,1102,468,-1,-1
8,1676940037.3067589,1090,472,-1,-1
8,1676940037.314738,1079,477,-1,-1
8,1676940037.322757,1068,481,-1,-1
8,1676940037.3307345,1057,487,-1,-1
8,1676940037.338725,1048,490,-1,-1
8,1676940037.3467166,1040,495,-1,-1
8,1676940037.354705,1031,500,-1,-1
8,1676940037.3636851,1023,506,-1,-1
8,1676940037.370749,1013,512,-1,-1
8,1676940037.378714,1002,518,-1,-1
8,1676940037.3867316,992,524,-1,-1
8,1676940037.3946965,982,530,-1,-1
8,1676940037.4027007,976,535,-1,-1
8,1676940037.411679,972,539,-1,-1
8,1676940037.418699,971,541,-1,-1
8,1676940037.426664,970,543,-1,-1
8,1676940037.434658,970,545,-1,-1
8,1676940037.4436498,970,545,-1,-1
8,1676940037.451638,970,546,-1,-1
8,1676940037.4596298,971,547,-1,-1
8,1676940037.4676235,972,547,-1,-1
8,1676940037.474625,973,549,-1,-1
8,1676940037.4836724,976,549,-1,-1
8,1676940037.4906507,983,550,-1,-1
8,1676940037.4996424,993,550,-1,-1
8,1676940037.506645,1011,552,-1,-1
8,1676940037.5156255,1036,552,-1,-1
8,1676940037.5226202,1068,552,-1,-1
8,1676940037.531609,1115,549,-1,-1
8,1676940037.539635,1167,545,-1,-1
8,1676940037.5475929,1222,541,-1,-1
8,1676940037.555585,1283,531,-1,-1
8,1676940037.5635774,1344,523,-1,-1
8,1676940037.5715692,1397,515,-1,-1
8,1676940037.5795608,1450,507,-1,-1
8,1676940037.5875626,1495,501,-1,-1
8,1676940037.5955534,1529,496,-1,-1
8,1676940037.603543,1558,492,-1,-1
8,1676940037.6115274,1572,490,-1,-1
8,1676940037.6195295,1580,490,-1,-1
8,1676940037.6275215,1586,490,-1,-1
8,1676940037.6355066,1587,490,-1,-1
8,1676940037.6434948,1588,490,-1,-1
8,1676940039.259076,1588,489,-1,-1
8,1676940039.2830646,1588,488,-1,-1
8,1676940039.2910569,1588,488,-1,-1
8,1676940039.2990484,1588,487,-1,-1
8,1676940039.323024,1588,487,-1,-1
8,1676940039.3549912,1588,486,-1,-1
8,1676940039.3869631,1588,486,-1,-1
8,1676940039.4668818,1588,485,-1,-1
8,1676940040.235337,1588,484,-1,-1
8,1676940040.2433286,1589,484,-1,-1
8,1676940040.251303,1591,484,-1,-1
8,1676940040.259296,1592,483,-1,-1
8,1676940040.2672868,1593,483,-1,-1
8,1676940040.2752795,1594,483,-1,-1
8,1676940047.3312573,1595,483,-1,-1
8,1676940047.3392491,1599,484,-1,-1
8,1676940047.3472412,1602,485,-1,-1
8,1676940047.3552327,1602,485,-1,-1
8,1676940047.3632245,1603,486,-1,-1
8,1676940047.3792086,1603,486,-1,-1
8,1676940047.3872,1603,486,-1,-1
8,1676940047.3951921,1603,487,-1,-1
8,1676940047.4031835,1604,487,-1,-1
8,1676940047.411176,1604,488,-1,-1
8,1676940047.4271595,1604,488,-1,-1
8,1676940047.4351506,1602,488,-1,-1
8,1676940047.4511356,1602,488,-1,-1
8,1676940048.1474233,1603,488,-1,-1
8,1676940048.1554146,1608,489,-1,-1
8,1676940048.1634061,1610,491,-1,-1
8,1676940048.171398,1611,493,-1,-1
8,1676940048.1793897,1611,494,-1,-1
8,1676940048.1873813,1611,495,-1,-1
8,1676940048.1953735,1611,495,-1,-1
8,1676940048.2273412,1611,495,-1,-1
8,1676940048.2353332,1611,495,-1,-1
8,1676940048.2513165,1611,496,-1,-1
8,1676940048.2593079,1611,496,-1,-1
8,1676940048.2673001,1611,497,-1,-1
8,1676940048.2832985,1611,498,-1,-1
8,1676940048.2912905,1610,498,-1,-1
8,1676940048.2992666,1610,499,-1,-1
8,1676940048.3072588,1609,499,-1,-1
8,1676940048.3152518,1609,500,-1,-1
8,1676940048.3312356,1609,500,-1,-1
8,1676940048.371208,1608,501,-1,-1
8,1676940048.379187,1604,505,-1,-1
8,1676940048.387191,1599,511,-1,-1
8,1676940048.3951714,1592,518,-1,-1
8,1676940048.403161,1582,524,-1,-1
8,1676940048.4111664,1573,530,-1,-1
8,1676940048.4191587,1568,533,-1,-1
8,1676940048.4271364,1563,536,-1,-1
8,1676940048.4351282,1559,538,-1,-1
8,1676940048.443134,1553,540,-1,-1
8,1676940048.4511256,1546,543,-1,-1
8,1676940048.459105,1537,546,-1,-1
8,1676940048.467109,1524,551,-1,-1
8,1676940048.475098,1510,555,-1,-1
8,1676940048.4830801,1494,561,-1,-1
8,1676940048.4910848,1474,568,-1,-1
8,1676940048.4990628,1455,572,-1,-1
8,1676940048.5070565,1436,579,-1,-1
8,1676940048.5150464,1414,586,-1,-1
8,1676940048.5230381,1389,592,-1,-1
8,1676940048.5310304,1365,600,-1,-1
8,1676940048.539022,1341,604,-1,-1
8,1676940048.547028,1319,610,-1,-1
8,1676940048.5550199,1304,612,-1,-1
8,1676940048.5630112,1286,615,-1,-1
8,1676940048.570991,1275,617,-1,-1
8,1676940048.5789812,1266,619,-1,-1
8,1676940048.5869734,1260,620,-1,-1
8,1676940048.5949655,1257,621,-1,-1
8,1676940048.6029575,1254,622,-1,-1
8,1676940048.6109493,1253,622,-1,-1
8,1676940048.6748834,1253,622,-1,-1
8,1676940048.682875,1252,623,-1,-1
8,1676940048.6908805,1248,627,-1,-1
8,1676940048.6988592,1243,630,-1,-1
8,1676940048.7068515,1235,633,-1,-1
8,1676940048.7148418,1228,637,-1,-1
8,1676940048.7228336,1221,640,-1,-1
8,1676940048.7308364,1214,643,-1,-1
8,1676940048.7388277,1207,644,-1,-1
8,1676940048.7468245,1200,646,-1,-1
8,1676940048.754816,1193,647,-1,-1
8,1676940048.7627926,1187,648,-1,-1
8,1676940048.7707996,1180,648,-1,-1
8,1676940048.7787905,1170,648,-1,-1
8,1676940048.7867823,1161,648,-1,-1
8,1676940048.7947745,1149,647,-1,-1
8,1676940048.8027663,1136,646,-1,-1
8,1676940048.8107443,1121,644,-1,-1
8,1676940048.818746,1105,641,-1,-1
8,1676940048.8267279,1092,638,-1,-1
8,1676940048.8347197,1080,636,-1,-1
8,1676940048.8427134,1068,634,-1,-1
8,1676940048.850717,1058,632,-1,-1
8,1676940048.8596942,1050,630,-1,-1
8,1676940048.8666875,1044,629,-1,-1
8,1676940048.8746808,1041,628,-1,-1
8,1676940048.882671,1038,627,-1,-1
8,1676940048.890663,1037,627,-1,-1
8,1676940048.9076464,1037,626,-1,-1
8,1676940048.9555962,1037,626,-1,-1
8,1676940048.963589,1039,624,-1,-1
8,1676940048.9715805,1044,620,-1,-1
8,1676940048.979573,1048,616,-1,-1
8,1676940048.9875636,1053,612,-1,-1
8,1676940048.9955556,1057,610,-1,-1
8,1676940049.0035472,1063,606,-1,-1
8,1676940049.0115407,1070,601,-1,-1
8,1676940049.019531,1076,599,-1,-1
8,1676940049.0275242,1083,595,-1,-1
8,1676940049.0355146,1088,593,-1,-1
8,1676940049.0435064,1093,591,-1,-1
8,1676940049.051498,1096,588,-1,-1
8,1676940049.05949,1099,587,-1,-1
8,1676940049.0674815,1101,586,-1,-1
8,1676940049.0754747,1102,585,-1,-1
8,1676940049.083466,1103,585,-1,-1
8,1676940049.0914578,1103,585,-1,-1
8,1676940049.0994496,1103,584,-1,-1
8,1676940049.1074414,1104,584,-1,-1
8,1676940049.1154332,1105,583,-1,-1
8,1676940049.123425,1107,582,-1,-1
8,1676940049.1314168,1109,581,-1,-1
8,1676940049.1394227,1111,579,-1,-1
8,1676940049.1474147,1113,578,-1,-1
8,1676940049.1553936,1116,576,-1,-1
