ID,Timestamp,X,Y,Button,Duration
0,1676042289.353549,2676,91,1,-1
0,1676042289.4775634,2676,91,1,-1
0,1676042289.6931174,2676,91,1,-1
0,1676042289.8333814,2676,91,1,-1
0,1676042290.056916,2676,91,1,-1
0,1676042290.1973267,2676,91,1,-1
0,1676042290.4215105,2676,91,1,-1
0,1676042290.5616505,2676,91,1,-1
0,1676042290.7854123,2676,91,1,-1
0,1676042290.9715042,2676,91,1,-1
0,1676042291.1816351,2676,91,1,-1
0,1676042291.2885573,2676,91,1,-1
0,1676042291.5620975,2676,91,1,-1
0,1676042291.684937,2676,91,1,-1
0,1676042291.9330804,2676,91,1,-1
