ID,Timestamp,X,Y,Button,Duration
4,1677262527.244959,1482,845,-1,-1
4,1677262527.3248832,1482,845,0,-2
4,1677262527.508841,1482,845,-1,-1
4,1677262527.516833,1484,845,-1,-1
4,1677262527.524825,1486,845,-1,-1
4,1677262527.532827,1489,845,-1,-1
4,1677262527.5408082,1491,845,-1,-1
4,1677262527.5488002,1493,845,-1,-1
4,1677262527.5568051,1496,845,-1,-1
4,1677262527.5647836,1498,844,-1,-1
4,1677262527.5727887,1502,844,-1,-1
4,1677262527.5807946,1509,844,-1,-1
4,1677262527.5887728,1517,844,-1,-1
4,1677262527.5967643,1525,843,-1,-1
4,1677262527.604744,1533,843,-1,-1
4,1677262527.6127794,1541,840,-1,-1
4,1677262527.62074,1547,840,-1,-1
4,1677262527.6287181,1552,839,-1,-1
4,1677262527.6367238,1556,838,-1,-1
4,1677262527.6447167,1559,838,-1,-1
4,1677262527.6526942,1561,838,-1,-1
4,1677262527.660699,1561,838,-1,-1
4,1677262527.6686773,1564,836,-1,-1
4,1677262527.6766694,1565,836,-1,-1
4,1677262527.6846747,1566,836,-1,-1
4,1677262527.6920497,1567,835,-1,-1
4,1677262527.7090259,1568,835,-1,-1
4,1677262527.7160175,1569,835,-1,-1
4,1677262527.8209245,1570,834,-1,-1
4,1677262527.972755,1570,834,4,-1
4,1677262527.988738,1570,834,4,-1
4,1677262528.0127134,1570,834,4,-1
4,1677262528.0446813,1570,834,4,-1
4,1677262528.1006236,1570,834,4,-1
4,1677262528.1088297,1570,834,-1,-1
4,1677262528.1328046,1570,833,-1,-1
4,1677262528.1567802,1569,833,-1,-1
4,1677262528.172765,1568,833,-1,-1
4,1677262528.1807551,1567,832,-1,-1
4,1677262528.204741,1565,832,-1,-1
4,1677262528.212733,1564,831,-1,-1
4,1677262528.220716,1563,831,-1,-1
4,1677262528.2287335,1563,830,-1,-1
4,1677262528.2362633,1561,830,-1,-1
4,1677262528.2442677,1556,830,-1,-1
4,1677262528.2522464,1551,829,-1,-1
4,1677262528.2602386,1541,828,-1,-1
4,1677262528.2682302,1532,825,-1,-1
4,1677262528.2762218,1522,825,-1,-1
4,1677262528.2842271,1512,825,-1,-1
4,1677262528.292205,1500,825,-1,-1
4,1677262528.3001976,1488,824,-1,-1
4,1677262528.308203,1478,823,-1,-1
4,1677262528.3161812,1471,822,-1,-1
4,1677262528.3241725,1463,820,-1,-1
4,1677262528.3321779,1458,820,-1,-1
4,1677262528.3401697,1456,820,-1,-1
4,1677262528.3481612,1454,819,-1,-1
4,1677262528.3561535,1454,819,-1,-1
4,1677262528.36415,1453,818,-1,-1
4,1677262528.3721244,1453,817,-1,-1
4,1677262528.3801289,1452,816,-1,-1
4,1677262528.3881078,1451,814,-1,-1
4,1677262528.3961008,1451,812,-1,-1
4,1677262528.4040914,1450,808,-1,-1
4,1677262528.4120965,1449,804,-1,-1
4,1677262528.420075,1447,795,-1,-1
4,1677262528.4280665,1445,782,-1,-1
4,1677262528.4360604,1444,771,-1,-1
4,1677262528.44405,1442,756,-1,-1
4,1677262528.4520555,1439,743,-1,-1
4,1677262528.4600472,1438,724,-1,-1
4,1677262528.4680352,1434,703,-1,-1
4,1677262528.4760177,1431,683,-1,-1
4,1677262528.4840105,1428,660,-1,-1
4,1677262528.4930003,1427,632,-1,-1
4,1677262528.4999943,1427,610,-1,-1
4,1677262528.5089843,1427,585,-1,-1
4,1677262528.5159767,1427,566,-1,-1
4,1677262528.5249674,1427,552,-1,-1
4,1677262528.5329604,1427,533,-1,-1
4,1677262528.5409522,1427,520,-1,-1
4,1677262528.5489428,1427,507,-1,-1
4,1677262528.5569353,1427,495,-1,-1
4,1677262528.56493,1427,482,-1,-1
4,1677262528.5729322,1427,473,-1,-1
4,1677262528.580911,1427,463,-1,-1
4,1677262528.588902,1428,456,-1,-1
4,1677262528.5969074,1429,451,-1,-1
4,1677262528.6048856,1432,443,-1,-1
4,1677262528.6128864,1433,440,-1,-1
4,1677262528.6208832,1437,433,-1,-1
4,1677262528.6288805,1440,427,-1,-1
4,1677262528.6368535,1444,421,-1,-1
4,1677262528.6448586,1449,415,-1,-1
4,1677262528.6528554,1452,411,-1,-1
4,1677262528.6608424,1454,410,-1,-1
4,1677262528.6688337,1454,409,-1,-1
4,1677262528.676814,1456,408,-1,-1
4,1677262528.6928096,1456,408,-1,-1
4,1677262528.8127403,1456,408,-1,-1
4,1677262528.8207486,1457,410,-1,-1
4,1677262528.8287349,1458,411,-1,-1
4,1677262528.8364704,1459,413,-1,-1
4,1677262528.8444517,1460,413,-1,-1
4,1677262528.852454,1462,415,-1,-1
4,1677262528.8604367,1465,415,-1,-1
4,1677262528.8684285,1469,415,-1,-1
4,1677262528.8764462,1474,415,-1,-1
4,1677262528.884411,1482,415,-1,-1
4,1677262528.8924031,1493,415,-1,-1
4,1677262528.9003947,1509,415,-1,-1
4,1677262528.9083996,1525,415,-1,-1
4,1677262528.9163816,1544,415,-1,-1
4,1677262528.9243755,1566,415,-1,-1
4,1677262528.932375,1583,415,-1,-1
4,1677262528.9403722,1595,415,-1,-1
4,1677262528.948359,1604,415,-1,-1
4,1677262528.956351,1610,415,-1,-1
4,1677262528.964343,1614,415,-1,-1
4,1677262528.9723217,1616,415,-1,-1
4,1677262528.9803138,1616,415,-1,-1
4,1677262529.0202851,1617,415,-1,-1
4,1677262529.1081846,1618,415,-1,-1
4,1677262529.1241949,1620,416,-1,-1
4,1677262529.1321712,1623,416,-1,-1
4,1677262529.1401625,1624,416,-1,-1
4,1677262529.148155,1625,416,-1,-1
4,1677262529.1561465,1626,416,-1,-1
4,1677262529.164138,1626,416,-1,-1
4,1677262529.1721346,1627,416,-1,-1
4,1677262529.180108,1629,416,-1,-1
4,1677262529.1891007,1632,416,-1,-1
4,1677262529.1960926,1635,416,-1,-1
4,1677262529.2040856,1637,416,-1,-1
4,1677262529.2120893,1637,416,-1,-1
4,1677262529.236052,1638,416,-1,-1
4,1677262529.2520497,1639,416,-1,-1
4,1677262529.285002,1640,416,-1,-1
4,1677262529.2929974,1640,416,0,-1
4,1677262529.372913,1640,417,-1,-1
4,1677262529.3809175,1640,417,-1,-1
4,1677262529.3889003,1640,418,-1,-1
4,1677262529.3968964,1640,420,-1,-1
4,1677262529.4048922,1640,422,-1,-1
4,1677262529.4128714,1640,425,-1,-1
4,1677262529.420863,1638,426,-1,-1
4,1677262529.4288545,1636,429,-1,-1
4,1677262529.4368484,1634,430,-1,-1
4,1677262529.4448402,1631,434,-1,-1
4,1677262529.4528315,1625,440,-1,-1
4,1677262529.4608238,1617,449,-1,-1
4,1677262529.4688272,1609,459,-1,-1
4,1677262529.4768195,1603,467,-1,-1
4,1677262529.4848113,1596,480,-1,-1
4,1677262529.4928026,1588,495,-1,-1
4,1677262529.5007813,1579,507,-1,-1
4,1677262529.5087729,1572,517,-1,-1
4,1677262529.516765,1565,527,-1,-1
4,1677262529.5247772,1560,533,-1,-1
4,1677262529.5327635,1557,537,-1,-1
4,1677262529.54074,1553,540,-1,-1
4,1677262529.548732,1553,541,-1,-1
4,1677262529.556737,1551,542,-1,-1
4,1677262529.5727212,1550,543,-1,-1
4,1677262529.5807095,1548,543,-1,-1
4,1677262529.5887048,1546,546,-1,-1
4,1677262529.5967104,1544,546,-1,-1
4,1677262529.604685,1539,548,-1,-1
4,1677262529.6126952,1536,550,-1,-1
4,1677262529.6206646,1536,550,-1,-1
4,1677262529.6286962,1532,550,-1,-1
4,1677262529.6363626,1527,551,-1,-1
4,1677262529.6443539,1522,551,-1,-1
4,1677262529.6523473,1514,551,-1,-1
4,1677262529.6603515,1510,551,-1,-1
4,1677262529.6683161,1505,551,-1,-1
4,1677262529.676308,1499,551,-1,-1
4,1677262529.6842997,1495,551,-1,-1
4,1677262529.692293,1491,551,-1,-1
4,1677262529.7002966,1487,551,-1,-1
4,1677262529.708276,1483,551,-1,-1
4,1677262529.7162673,1481,551,-1,-1
4,1677262529.7242727,1479,551,-1,-1
4,1677262529.732251,1477,551,-1,-1
4,1677262529.7402563,1476,551,-1,-1
4,1677262529.7482362,1475,550,-1,-1
4,1677262529.7562406,1473,550,-1,-1
4,1677262529.764263,1471,549,-1,-1
4,1677262529.772228,1469,549,-1,-1
4,1677262529.7802148,1466,549,-1,-1
4,1677262529.7882118,1463,547,-1,-1
4,1677262529.7961986,1462,546,-1,-1
4,1677262529.8041868,1462,546,-1,-1
4,1677262529.812169,1460,546,-1,-1
4,1677262529.9240685,1459,546,-1,-1
4,1677262529.93206,1458,546,-1,-1
4,1677262529.972006,1457,546,-1,-1
4,1677262529.9810069,1457,545,-1,-1
4,1677262529.9890025,1456,545,-1,-1
4,1677262529.99699,1456,545,-1,-1
4,1677262530.004974,1454,545,-1,-1
4,1677262530.012964,1453,545,-1,-1
4,1677262530.020966,1452,545,-1,-1
4,1677262530.028947,1451,545,-1,-1
4,1677262530.0369408,1449,543,-1,-1
4,1677262530.0449324,1446,542,-1,-1
4,1677262530.0529232,1443,542,-1,-1
4,1677262530.0609148,1439,541,-1,-1
4,1677262530.068907,1436,541,-1,-1
4,1677262530.0769055,1433,539,-1,-1
4,1677262530.0848906,1430,537,-1,-1
4,1677262530.092883,1426,535,-1,-1
4,1677262530.1008875,1422,533,-1,-1
4,1677262530.1088657,1420,532,-1,-1
4,1677262530.1168575,1419,531,-1,-1
4,1677262530.1248631,1416,530,-1,-1
4,1677262530.132841,1414,529,-1,-1
4,1677262530.1408331,1414,529,-1,-1
4,1677262530.1967762,1414,529,0,-1
4,1677262530.2924154,1414,529,0,0.09563922882080078
4,1677262532.780974,1414,529,-1,-1
4,1677262532.7889514,1417,529,-1,-1
