ID,Timestamp,X,Y,Button,Duration
6,1676937981.467623,1201,597,-1,-1
6,1676937981.4756143,1200,597,-1,-1
6,1676937981.4836042,1200,597,-1,-1
6,1676937981.4915955,1201,597,-1,-1
6,1676937981.4995856,1202,597,-1,-1
6,1676937981.5075762,1200,597,-1,-1
6,1676937981.5155668,1200,597,-1,-1
6,1676937981.5235574,1202,597,-1,-1
6,1676937981.5315483,1201,596,-1,-1
6,1676937981.539539,1200,596,-1,-1
6,1676937981.54753,1200,597,-1,-1
6,1676937981.5555203,1202,596,-1,-1
6,1676937981.5635118,1198,597,-1,-1
6,1676937981.5715013,1201,597,-1,-1
6,1676937981.579492,1200,597,-1,-1
6,1676937981.5874827,1199,595,-1,-1
6,1676937981.5954733,1198,596,-1,-1
6,1676937981.6034636,1200,597,-1,-1
6,1676937981.6124537,1197,596,-1,-1
6,1676937981.619445,1196,596,-1,-1
6,1676937981.628435,1197,597,-1,-1
6,1676937981.6364255,1200,597,-1,-1
6,1676937981.6444163,1199,597,-1,-1
6,1676937981.652407,1195,595,-1,-1
6,1676937981.6603973,1198,597,-1,-1
6,1676937981.667893,1200,597,-1,-1
6,1676937981.6758842,1199,597,-1,-1
6,1676937981.6838744,1200,597,-1,-1
6,1676937981.6918657,1200,597,-1,-1
6,1676937981.6998553,1202,597,-1,-1
6,1676937981.7078469,1201,597,-1,-1
6,1676937981.715837,1202,597,-1,-1
6,1676937981.7238283,1202,597,-1,-1
6,1676937981.923594,1203,597,1,-2
6,1676937981.9315848,1203,596,-1,-1
6,1676937981.939576,1203,596,-1,-1
6,1676937981.947566,1204,596,-1,-1
6,1676937981.9555569,1207,596,-1,-1
6,1676937981.9635477,1211,596,-1,-1
6,1676937981.971538,1213,595,-1,-1
6,1676937981.9795287,1218,594,-1,-1
6,1676937981.9875195,1222,593,-1,-1
6,1676937981.99551,1225,592,-1,-1
6,1676937982.0035005,1227,591,-1,-1
6,1676937982.0114918,1230,589,-1,-1
6,1676937982.019482,1233,587,-1,-1
6,1676937982.0284717,1236,582,-1,-1
6,1676937982.035463,1237,581,-1,-1
6,1676937982.044453,1240,578,-1,-1
6,1676937982.0514445,1243,574,-1,-1
6,1676937982.060434,1246,569,-1,-1
6,1676937982.068425,1247,566,-1,-1
6,1676937982.0764155,1249,558,-1,-1
6,1676937982.084406,1252,550,-1,-1
6,1676937982.092397,1255,540,-1,-1
6,1676937982.1003873,1256,536,-1,-1
6,1676937982.1083782,1258,530,-1,-1
6,1676937982.1163685,1261,519,-1,-1
6,1676937982.1243594,1265,502,-1,-1
6,1676937982.1323504,1265,497,-1,-1
6,1676937982.140341,1267,484,-1,-1
6,1676937982.1483314,1267,468,-1,-1
6,1676937982.156322,1267,455,-1,-1
6,1676937982.164313,1267,449,-1,-1
6,1676937982.1718092,1267,436,-1,-1
6,1676937982.1798003,1267,422,-1,-1
6,1676937982.1877904,1267,410,-1,-1
6,1676937982.1957815,1267,404,-1,-1
6,1676937982.2037716,1265,393,-1,-1
6,1676937982.211763,1263,382,-1,-1
6,1676937982.219753,1262,373,-1,-1
6,1676937982.2277436,1261,368,-1,-1
6,1676937982.2357342,1259,360,-1,-1
6,1676937982.2437248,1258,353,-1,-1
6,1676937982.2517157,1258,345,-1,-1
6,1676937982.2597063,1258,343,-1,-1
6,1676937982.2676969,1258,337,-1,-1
6,1676937982.275688,1258,332,-1,-1
6,1676937982.2836783,1258,327,-1,-1
6,1676937982.2916698,1258,325,-1,-1
6,1676937982.2996595,1258,320,-1,-1
6,1676937982.3086495,1258,316,-1,-1
6,1676937982.315641,1258,313,-1,-1
6,1676937982.3236315,1258,312,-1,-1
6,1676937982.3316224,1257,309,-1,-1
6,1676937982.3396134,1257,306,-1,-1
6,1676937982.451482,1256,306,-1,-1
6,1676937982.4674635,1254,308,-1,-1
6,1676937982.4764533,1253,311,-1,-1
6,1676937982.4844437,1250,314,-1,-1
6,1676937982.4924347,1245,319,-1,-1
6,1676937982.500425,1237,325,-1,-1
6,1676937982.5084157,1235,329,-1,-1
6,1676937982.5164063,1229,337,-1,-1
6,1676937982.5243971,1225,348,-1,-1
6,1676937982.5323875,1218,357,-1,-1
6,1676937982.540378,1216,365,-1,-1
6,1676937982.5483687,1215,368,-1,-1
6,1676937982.5563598,1214,373,-1,-1
6,1676937982.5643504,1212,376,-1,-1
6,1676937982.5718467,1212,377,-1,-1
6,1676937982.5798378,1211,378,-1,-1
6,1676937982.6677344,1211,379,-1,-1
6,1676937982.6757255,1210,379,-1,-1
6,1676937982.6837156,1210,380,-1,-1
6,1676937982.6917067,1210,381,-1,-1
6,1676937982.6996968,1209,383,-1,-1
6,1676937982.7076876,1208,384,-1,-1
6,1676937982.7156782,1208,385,-1,-1
6,1676937982.723669,1208,388,-1,-1
6,1676937982.73166,1207,389,-1,-1
6,1676937982.73965,1207,392,-1,-1
6,1676937982.7476408,1207,394,-1,-1
6,1676937982.7556317,1207,397,-1,-1
6,1676937982.763622,1207,400,-1,-1
6,1676937982.771613,1205,403,-1,-1
6,1676937982.7796037,1205,404,-1,-1
6,1676937982.7875943,1205,405,-1,-1
6,1676937982.795585,1205,408,-1,-1
6,1676937982.8035755,1205,411,-1,-1
6,1676937982.8115666,1204,411,-1,-1
6,1676937982.8195567,1204,412,-1,-1
6,1676937982.8275478,1204,414,-1,-1
6,1676937983.0038457,1204,414,-1,-1
6,1676937983.011837,1202,414,-1,-1
6,1676937983.0198267,1201,414,-1,-1
6,1676937983.027818,1196,414,-1,-1
6,1676937983.0358083,1199,414,-1,-1
6,1676937983.0437987,1195,414,-1,-1
6,1676937983.0517895,1192,414,-1,-1
6,1676937983.0597804,1192,414,-1,-1
6,1676937983.067771,1196,414,-1,-1
6,1676937983.075762,1189,414,-1,-1
6,1676937983.0837522,1186,414,-1,-1
6,1676937983.091743,1185,414,-1,-1
6,1676937983.0997336,1194,414,-1,-1
6,1676937983.107725,1192,413,-1,-1
6,1676937983.1157148,1189,412,-1,-1
6,1676937983.1237059,1194,412,-1,-1
6,1676937983.1316962,1199,413,-1,-1
6,1676937983.1396875,1198,413,-1,-1
6,1676937983.1476777,1196,412,-1,-1
6,1676937983.1556685,1199,414,-1,-1
6,1676937983.163659,1201,414,-1,-1
6,1676937983.1716495,1200,413,-1,-1
6,1676937983.1796403,1199,414,-1,-1
6,1676937983.187631,1201,414,-1,-1
6,1676937983.1956215,1201,414,-1,-1
6,1676937983.2036119,1200,414,-1,-1
6,1676937983.2116027,1201,414,-1,-1
6,1676937983.2195933,1201,414,-1,-1
6,1676937983.2355747,1201,413,-1,-1
6,1676937983.251556,1202,414,-1,-1
6,1676937983.2915099,1200,414,-1,-1
6,1676937983.3074908,1201,414,-1,-1
6,1676937983.3154814,1201,414,-1,-1
6,1676937983.3234725,1201,414,-1,-1
6,1676937983.3314626,1200,414,-1,-1
6,1676937983.3404527,1201,414,-1,-1
6,1676937983.3484428,1199,414,-1,-1
6,1676937983.3554347,1199,414,-1,-1
6,1676937983.3644242,1201,414,-1,-1
6,1676937983.3724153,1199,414,-1,-1
6,1676937983.3804054,1201,414,-1,-1
6,1676937983.388396,1200,414,-1,-1
6,1676937983.3963866,1201,414,-1,-1
6,1676937983.5157511,1202,414,1,-2
6,1676937983.5956578,1202,414,-1,-1
6,1676937983.6036482,1204,414,-1,-1
6,1676937983.6116397,1204,413,-1,-1
6,1676937983.61963,1205,413,-1,-1
6,1676937983.6276207,1210,413,-1,-1
6,1676937983.6356113,1213,413,-1,-1
6,1676937983.643602,1216,413,-1,-1
6,1676937983.6515923,1221,413,-1,-1
6,1676937983.6595833,1224,413,-1,-1
6,1676937983.6675737,1225,413,-1,-1
6,1676937983.6755645,1228,413,-1,-1
6,1676937983.6835551,1231,413,-1,-1
6,1676937983.691546,1234,413,-1,-1
6,1676937983.699536,1235,413,-1,-1
6,1676937983.7075272,1238,413,-1,-1
6,1676937983.7155175,1242,413,-1,-1
6,1676937983.7245076,1248,413,-1,-1
6,1676937983.731499,1253,413,-1,-1
6,1676937983.73949,1256,413,-1,-1
6,1676937983.7474806,1262,413,-1,-1
6,1676937983.755471,1270,413,-1,-1
6,1676937983.7644606,1276,415,-1,-1
6,1676937983.7714524,1278,415,-1,-1
6,1676937983.7804418,1283,415,-1,-1
6,1676937983.7874334,1285,415,-1,-1
6,1676937983.7964234,1287,415,-1,-1
6,1676937983.8034148,1288,415,-1,-1
6,1676937983.8124046,1289,415,-1,-1
6,1676937983.8283863,1291,415,-1,-1
6,1676937983.8758354,1291,415,0,-1
6,1676937984.0915833,1293,415,-1,-1
6,1676937984.0995736,1295,415,-1,-1
6,1676937984.1075642,1297,415,-1,-1
6,1676937984.1155548,1304,417,-1,-1
6,1676937984.1235456,1320,421,-1,-1
6,1676937984.1315362,1341,426,-1,-1
6,1676937984.1395266,1350,428,-1,-1
6,1676937984.1475177,1369,432,-1,-1
6,1676937984.1555088,1387,435,-1,-1
6,1676937984.1634986,1407,436,-1,-1
6,1676937984.1714892,1415,437,-1,-1
6,1676937984.1794803,1429,438,-1,-1
6,1676937984.1874707,1440,439,-1,-1
6,1676937984.1964605,1448,442,-1,-1
6,1676937984.203452,1454,442,-1,-1
6,1676937984.2124422,1455,442,-1,-1
6,1676937984.2194335,1457,442,-1,-1
6,1676937984.2284229,1460,443,-1,-1
6,1676937984.2364137,1461,443,-1,-1
6,1676937984.2444046,1461,444,-1,-1
6,1676937984.2758722,1462,444,-1,-1
6,1676937984.2918537,1463,444,-1,-1
6,1676937984.2998438,1464,444,-1,-1
6,1676937984.315825,1466,444,-1,-1
6,1676937984.3238163,1467,445,-1,-1
6,1676937984.3318062,1469,445,-1,-1
6,1676937984.3477879,1470,445,-1,-1
6,1676937984.363769,1471,445,-1,-1
6,1676937984.395732,1472,445,-1,-1
6,1676937984.6524334,1472,445,0,0.7765979766845703
6,1676937984.8517041,1472,445,-1,-1
6,1676937984.859695,1471,445,-1,-1
6,1676937984.8676853,1470,446,-1,-1
6,1676937984.8756762,1468,447,-1,-1
6,1676937984.8836668,1465,447,-1,-1
6,1676937984.891658,1464,447,-1,-1
6,1676937984.8996482,1461,447,-1,-1
6,1676937984.9076388,1458,447,-1,-1
6,1676937984.9156296,1457,447,-1,-1
6,1676937984.9236207,1455,447,-1,-1
6,1676937984.9316108,1452,447,-1,-1
6,1676937984.9396014,1451,447,-1,-1
6,1676937984.9475923,1450,447,-1,-1
6,1676937984.9555826,1449,447,-1,-1
6,1676937984.9635732,1447,447,-1,-1
6,1676937984.9875453,1446,447,-1,-1
6,1676937985.027499,1445,447,-1,-1
6,1676937985.0764413,1443,447,-1,-1
6,1676937985.0924227,1442,447,-1,-1
6,1676937985.1084042,1441,447,-1,-1
6,1676937985.1243854,1440,447,-1,-1
6,1676937985.1403666,1438,447,-1,-1
6,1676937985.156348,1437,447,-1,-1
6,1676937985.1643386,1437,447,-1,-1
6,1676937985.179826,1436,448,-1,-1
6,1676937985.1958075,1435,448,-1,-1
6,1676937985.2277699,1433,448,-1,-1
6,1676937985.2517416,1432,448,-1,-1
6,1676937985.267723,1431,448,-1,-1
6,1676937985.2837043,1430,448,-1,-1
6,1676937985.2916958,1430,449,-1,-1
6,1676937985.3236578,1429,449,-1,-1
6,1676937985.4594994,1427,449,-1,-1
6,1676937996.1236458,1426,449,-1,-1
6,1676937996.131636,1425,449,-1,-1
6,1676937996.1396272,1423,449,-1,-1
6,1676937996.1476173,1422,449,-1,-1
6,1676937996.1556082,1421,449,-1,-1
6,1676937996.1635985,1420,449,-1,-1
6,1676937996.1715894,1418,449,-1,-1
6,1676937996.17958,1417,449,-1,-1
6,1676937996.1875706,1416,449,-1,-1
6,1676937996.195562,1414,449,-1,-1
6,1676937996.203552,1409,449,-1,-1
6,1676937996.2115433,1405,449,-1,-1
6,1676937996.219533,1401,449,-1,-1
